id;libelle;xp;source
13939;Canine de Krakal;12.65625;Dofus2
13939;Canine de Krakal;16.0;Tenma
13940;Crinière de Krakal;92.0;DPLN_2025
13940;Crinière de Krakal;92.0;DPLN_2026
13940;Crinière de Krakal;101.25;Dofous
13940;Crinière de Krakal;75.9375;Dofus2
13940;Crinière de Krakal;101.0;Tenma
13941;Plume de Dodox;9.0;DPLN_2025
13941;Plume de Dodox;9.0;DPLN_2026
13941;Plume de Dodox;16.875;Dofous
13941;Plume de Dodox;12.65625;Dofus2
13941;Plume de Dodox;16.0;Tenma
13942;Bec de Dodox;92.0;DPLN_2025
13942;Bec de Dodox;92.0;DPLN_2026
13942;Bec de Dodox;101.25;Dofous
13942;Bec de Dodox;75.9375;Dofus2
13942;Bec de Dodox;101.0;Tenma
13943;Patte de Termystique;9.0;DPLN_2025
13943;Patte de Termystique;9.0;DPLN_2026
13943;Patte de Termystique;16.875;Dofous
13943;Patte de Termystique;12.65625;Dofus2
13943;Patte de Termystique;16.8;Tenma
13944;Carapace de Termystique;92.0;DPLN_2025
13944;Carapace de Termystique;92.0;DPLN_2026
13944;Carapace de Termystique;101.25;Dofous
13944;Carapace de Termystique;75.9375;Dofus2
13944;Carapace de Termystique;101.0;Tenma
13945;Bractée de Drosérâle;16.875;Dofous
13945;Bractée de Drosérâle;12.65625;Dofus2
13945;Bractée de Drosérâle;16.0;Tenma
13946;Sépale de Drosérâle;92.0;DPLN_2025
13946;Sépale de Drosérâle;92.0;DPLN_2026
13946;Sépale de Drosérâle;101.25;Dofous
13946;Sépale de Drosérâle;75.9375;Dofus2
13946;Sépale de Drosérâle;101.0;Tenma
13947;Broderie de Nileza;84.375;Dofous
13947;Broderie de Nileza;63.28125;Dofus2
13947;Broderie de Nileza;84.0;Tenma
13948;Braguette de Nileza;338.0;DPLN_2025
13948;Braguette de Nileza;338.0;DPLN_2026
13948;Braguette de Nileza;506.25;Dofous
13948;Braguette de Nileza;379.6875;Dofus2
13948;Braguette de Nileza;506.0;Tenma
13949;Canine de Kanimate;9.0;DPLN_2025
13949;Canine de Kanimate;9.0;DPLN_2026
13949;Canine de Kanimate;16.875;Dofous
13949;Canine de Kanimate;12.65625;Dofus2
13949;Canine de Kanimate;16.0;Tenma
13950;Griffe de Kanimate;92.0;DPLN_2025
13950;Griffe de Kanimate;92.0;DPLN_2026
13950;Griffe de Kanimate;101.25;Dofous
13950;Griffe de Kanimate;75.9375;Dofus2
13950;Griffe de Kanimate;101.0;Tenma
13971;Maxillaire de Brikoglours;9.0;DPLN_2025
13971;Maxillaire de Brikoglours;9.0;DPLN_2026
13971;Maxillaire de Brikoglours;16.875;Dofous
13971;Maxillaire de Brikoglours;12.65625;Dofus2
13971;Maxillaire de Brikoglours;16.0;Tenma
13972;Queue de Brikoglours;92.0;DPLN_2025
13972;Queue de Brikoglours;92.0;DPLN_2026
13972;Queue de Brikoglours;101.25;Dofous
13972;Queue de Brikoglours;75.9375;Dofus2
13972;Queue de Brikoglours;101.0;Tenma
13973;Bec de Mansordide;9.0;DPLN_2025
13973;Bec de Mansordide;9.0;DPLN_2026
13973;Bec de Mansordide;16.875;Dofous
13973;Bec de Mansordide;12.65625;Dofus2
13973;Bec de Mansordide;16.0;Tenma
13974;Sternum de Mansordide;92.0;DPLN_2025
13974;Sternum de Mansordide;92.0;DPLN_2026
13974;Sternum de Mansordide;101.25;Dofous
13974;Sternum de Mansordide;75.9375;Dofus2
13974;Sternum de Mansordide;101.0;Tenma
13975;Astragale de Mécanofoux;9.0;DPLN_2025
13975;Astragale de Mécanofoux;9.0;DPLN_2026
13975;Astragale de Mécanofoux;16.875;Dofous
13975;Astragale de Mécanofoux;12.65625;Dofus2
13975;Astragale de Mécanofoux;16.0;Tenma
13976;Oreille de Mécanofoux;92.0;DPLN_2025
13976;Oreille de Mécanofoux;92.0;DPLN_2026
13976;Oreille de Mécanofoux;101.25;Dofous
13976;Oreille de Mécanofoux;75.9375;Dofus2
13976;Oreille de Mécanofoux;101.0;Tenma
13977;Volve de Mérulor;9.0;DPLN_2025
13977;Volve de Mérulor;9.0;DPLN_2026
13977;Volve de Mérulor;16.875;Dofous
13977;Volve de Mérulor;12.65625;Dofus2
13977;Volve de Mérulor;16.0;Tenma
13978;Pédoncule de Mérulor;92.0;DPLN_2025
13978;Pédoncule de Mérulor;92.0;DPLN_2026
13978;Pédoncule de Mérulor;101.25;Dofous
13978;Pédoncule de Mérulor;75.9375;Dofus2
13978;Pédoncule de Mérulor;101.0;Tenma
13979;Cœur Gelé;375.0;DPLN_2026
13979;Cœur Gelé;750.0;Dofous
13980;Cuir Onique;300.0;DPLN_2025
13980;Cuir Onique;300.0;DPLN_2026
13980;Cuir Onique;600.0;Dofous
13980;Cuir Onique;450.0;Dofus2
13981;Alliage Ivre;375.0;DPLN_2025
13981;Alliage Ivre;375.0;DPLN_2026
13981;Alliage Ivre;750.0;Dofous
13981;Alliage Ivre;562.5;Dofus2
13982;Laine de Sylargh;34.0;DPLN_2025
13982;Laine de Sylargh;34.0;DPLN_2026
13982;Laine de Sylargh;84.375;Dofous
13982;Laine de Sylargh;63.28125;Dofus2
13982;Laine de Sylargh;84.0;Tenma
13983;Incisive de Sylargh;338.0;DPLN_2025
13983;Incisive de Sylargh;338.0;DPLN_2026
13983;Incisive de Sylargh;506.25;Dofous
13983;Incisive de Sylargh;379.6875;Dofus2
13983;Incisive de Sylargh;506.0;Tenma
13984;Plume de Granduk;9.0;DPLN_2025
13984;Plume de Granduk;9.0;DPLN_2026
13984;Plume de Granduk;16.875;Dofous
13984;Plume de Granduk;12.65625;Dofus2
13985;Bec de Granduk;92.0;DPLN_2025
13985;Bec de Granduk;92.0;DPLN_2026
13985;Bec de Granduk;101.25;Dofous
13985;Bec de Granduk;75.9375;Dofus2
13986;Griffe de Strigide;9.0;DPLN_2025
13986;Griffe de Strigide;9.0;DPLN_2026
13986;Griffe de Strigide;16.875;Dofous
13986;Griffe de Strigide;12.65625;Dofus2
13987;Bec de Strigide;92.0;DPLN_2025
13987;Bec de Strigide;92.0;DPLN_2026
13987;Bec de Strigide;101.25;Dofous
13987;Bec de Strigide;75.9375;Dofus2
13988;Œil de Cycloïde;9.0;DPLN_2026
13988;Œil de Cycloïde;16.875;Dofous
13989;Plume de Cycloïde;92.0;DPLN_2025
13989;Plume de Cycloïde;92.0;DPLN_2026
13989;Plume de Cycloïde;101.25;Dofous
13989;Plume de Cycloïde;75.9375;Dofus2
13990;Aile de Sinistrofu;9.0;DPLN_2025
13990;Aile de Sinistrofu;9.0;DPLN_2026
13990;Aile de Sinistrofu;16.875;Dofous
13990;Aile de Sinistrofu;12.65625;Dofus2
13991;Queue de Sinistrofu;92.0;DPLN_2025
13991;Queue de Sinistrofu;92.0;DPLN_2026
13991;Queue de Sinistrofu;101.25;Dofous
13991;Queue de Sinistrofu;75.9375;Dofus2
13992;Aile de Nocturlabe;9.0;DPLN_2025
13992;Aile de Nocturlabe;9.0;DPLN_2026
13992;Aile de Nocturlabe;16.875;Dofous
13992;Aile de Nocturlabe;12.65625;Dofus2
13993;Pic du Nocturlabe;92.0;DPLN_2025
13993;Pic du Nocturlabe;92.0;DPLN_2026
13993;Pic du Nocturlabe;101.25;Dofous
13993;Pic du Nocturlabe;75.9375;Dofus2
13994;Scapula du Comte Harebourg;34.0;DPLN_2025
13994;Scapula du Comte Harebourg;34.0;DPLN_2026
13994;Scapula du Comte Harebourg;84.375;Dofous
13994;Scapula du Comte Harebourg;63.28125;Dofus2
13995;Bandelette du Comte Harebourg;338.0;DPLN_2025
13995;Bandelette du Comte Harebourg;338.0;DPLN_2026
13995;Bandelette du Comte Harebourg;506.25;Dofous
13995;Bandelette du Comte Harebourg;379.6875;Dofus2
14043;Clef de la Forgefroide de Missiz Frizz;254.724;Dofous
14043;Clef de la Forgefroide de Missiz Frizz;80.7975;Dofus2
14044;Clef du Transporteur de Sylargh;254.724;Dofous
14044;Clef du Transporteur de Sylargh;80.7975;Dofus2
14045;Clef des Salons privés de Klime;254.724;Dofous
14045;Clef des Salons privés de Klime;80.7975;Dofus2
14046;Clef du Laboratoire de Nileza;254.724;Dofous
14046;Clef du Laboratoire de Nileza;80.7975;Dofus2
14047;Clef du Donjon du Comte Harebourg;254.724;Dofous
14047;Clef du Donjon du Comte Harebourg;80.7975;Dofus2
14141;Racine cristalline;200.0;DPLN_2025
14141;Racine cristalline;200.0;DPLN_2026
14141;Racine cristalline;400.0;Dofous
14141;Racine cristalline;300.0;Dofus2
14142;Boulon neuf;200.0;DPLN_2025
14142;Boulon neuf;200.0;DPLN_2026
14142;Boulon neuf;400.0;Dofous
14142;Boulon neuf;300.0;Dofus2
14143;Fermeture éclair;200.0;DPLN_2025
14143;Fermeture éclair;200.0;DPLN_2026
14143;Fermeture éclair;400.0;Dofous
14143;Fermeture éclair;300.0;Dofus2
14144;Mycoses gelées;200.0;DPLN_2025
14144;Mycoses gelées;200.0;DPLN_2026
14144;Mycoses gelées;400.0;Dofous
14144;Mycoses gelées;300.0;Dofus2
14145;Œil de verre;200.0;DPLN_2026
14145;Œil de verre;400.0;Dofous
14263;Écaille de Grozilla;2.0;DPLN_2025
14263;Écaille de Grozilla;2.0;DPLN_2026
14263;Écaille de Grozilla;6.25;Dofous
14263;Écaille de Grozilla;4.6875;Dofus2
14264;Fausse dent de Grozilla;25.0;DPLN_2025
14264;Fausse dent de Grozilla;25.0;DPLN_2026
14264;Fausse dent de Grozilla;36.765;Dofous
14264;Fausse dent de Grozilla;27.573525;Dofus2
14265;Écaille de Grasmera;2.0;DPLN_2025
14265;Écaille de Grasmera;2.0;DPLN_2026
14265;Écaille de Grasmera;7.292;Dofous
14265;Écaille de Grasmera;5.4687;Dofus2
14266;Poche de charbon de Grasmera;22.0;DPLN_2025
14266;Poche de charbon de Grasmera;22.0;DPLN_2026
14266;Poche de charbon de Grasmera;43.46;Dofous
14266;Poche de charbon de Grasmera;32.59515;Dofus2
14267;Pointe osseuse de Grasmera;34.0;DPLN_2025
14267;Pointe osseuse de Grasmera;34.0;DPLN_2026
14267;Pointe osseuse de Grasmera;84.375;Dofous
14267;Pointe osseuse de Grasmera;63.28125;Dofus2
14268;Poche de magma de Grasmera;338.0;DPLN_2025
14268;Poche de magma de Grasmera;338.0;DPLN_2026
14268;Poche de magma de Grasmera;496.324;Dofous
14268;Poche de magma de Grasmera;372.242625;Dofus2
14278;Chaînes Brisées;0.166666667;DPLN_2025
14278;Chaînes Brisées;0.167;DPLN_2026
14278;Chaînes Brisées;0.26;Dofous
14278;Chaînes Brisées;0.1953;Dofus2
14279;Pierre Précieuse Zoth;0.5;DPLN_2025
14279;Pierre Précieuse Zoth;0.5;DPLN_2026
14279;Pierre Précieuse Zoth;2.652;Dofous
14279;Pierre Précieuse Zoth;1.9893;Dofus2
14280;Pic de Dragodinde Dorée;0.5;DPLN_2025
14280;Pic de Dragodinde Dorée;0.493875;Dofus2
14282;Boules de Kanniboul;1.0;DPLN_2025
14282;Boules de Kanniboul;1.0;DPLN_2026
14282;Boules de Kanniboul;2.683;Dofous
14282;Boules de Kanniboul;2.0124;Dofus2
14284;Flamme Spectrale;0.492;Dofous
14284;Flamme Spectrale;0.369075;Dofus2
14457;Patte de Black Wabbit;0.319;Dofous
14457;Patte de Black Wabbit;0.239325;Dofus2
14458;Queue de Black Wabbit;2.033;Dofous
14458;Queue de Black Wabbit;1.524675;Dofus2
14459;Moustaches de Tiwabbit;0.263;Dofous
14459;Moustaches de Tiwabbit;0.19725;Dofus2
14460;Branche de Tiwabbit Kiafin;0.249;Dofous
14460;Branche de Tiwabbit Kiafin;0.186375;Dofus2
14461;Langue de Tiwabbit Kiafin;1.5;Dofous
14462;Os de Wabbit Squelette;0.341;Dofous
14462;Os de Wabbit Squelette;0.2556;Dofus2
14463;Crâne de Wabbit Squelette;2.054;Dofous
14463;Crâne de Wabbit Squelette;1.54035;Dofus2
14464;Clef du Château du Wa Wabbit;20.688;Dofous
14464;Clef du Château du Wa Wabbit;59.906175;Dofus2
14465;Clef du Terrier du Wa Wabbit;8.117;Dofous
14465;Clef du Terrier du Wa Wabbit;8.74875;Dofus2
14466;Bandeau de Black Wabbit Squelette;0.371;Dofous
14466;Bandeau de Black Wabbit Squelette;0.278475;Dofus2
14467;Osselet de Black Wabbit Squelette;2.212;Dofous
14467;Osselet de Black Wabbit Squelette;1.6593;Dofus2
14468;Barbe du Wa Wobot;4.207;Dofous
14468;Barbe du Wa Wobot;18.9144;Dofus2
14469;Estomac de Black Wo Wabbit;0.841;Dofous
14469;Estomac de Black Wo Wabbit;3.78285;Dofus2
14470;Poil de Wobot Kiafin;0.841;Dofous
14470;Poil de Wobot Kiafin;3.78285;Dofus2
14471;Casque de Wobot;0.841;Dofous
14471;Casque de Wobot;3.78285;Dofus2
14472;Bâton de Blanc Pa Wabbit;0.841;Dofous
14472;Bâton de Blanc Pa Wabbit;3.78285;Dofus2
14473;Boulon Wabbit;5.074;Dofous
14473;Boulon Wabbit;0.63105;Dofus2
14474;Sang de Wabbit Garou;2.403;Dofous
14474;Sang de Wabbit Garou;10.663125;Dofus2
14475;Feuille de Cawotman;2.403;Dofous
14475;Feuille de Cawotman;10.663125;Dofus2
14476;Oreilles de Wabbit Fluo;2.403;Dofous
14476;Oreilles de Wabbit Fluo;10.663125;Dofus2
14477;Dents de Wabbit Vampire;2.403;Dofous
14477;Dents de Wabbit Vampire;10.663125;Dofus2
14478;Œil de Wabbit Céphale;2.403;Dofous
14479;Cawotte Transgénique;14.327;Dofous
14479;Cawotte Transgénique;1.8024;Dofus2
14490;Lunettes de Tiwobot;0.841;Dofous
14490;Lunettes de Tiwobot;3.78285;Dofus2
14509;Oreille de Bouledogre;8.0;DPLN_2025
14509;Oreille de Bouledogre;8.0;DPLN_2026
14509;Oreille de Bouledogre;7.426;Dofous
14509;Oreille de Bouledogre;5.569575;Dofus2
14510;Patte de Bouledogre;1.0;DPLN_2025
14510;Patte de Bouledogre;1.0;DPLN_2026
14510;Patte de Bouledogre;1.236;Dofous
14510;Patte de Bouledogre;0.927225;Dofus2
14511;Élastique de Gobvious;8.0;DPLN_2025
14511;Élastique de Gobvious;8.0;DPLN_2026
14511;Élastique de Gobvious;7.627;Dofous
14511;Élastique de Gobvious;5.72055;Dofus2
14512;Plume de Gobvious;1.0;DPLN_2025
14512;Plume de Gobvious;1.0;DPLN_2026
14512;Plume de Gobvious;1.262;Dofous
14512;Plume de Gobvious;0.9462;Dofus2
14513;Échasse de Molette;7.833;Dofous
14513;Échasse de Molette;5.87475;Dofus2
14514;Dent de Molette;1.0;DPLN_2025
14514;Dent de Molette;1.0;DPLN_2026
14514;Dent de Molette;1.323;Dofous
14514;Dent de Molette;0.992175;Dofus2
14515;Corne de Rhinoféroce;8.0;DPLN_2025
14515;Corne de Rhinoféroce;8.0;DPLN_2026
14515;Corne de Rhinoféroce;8.043;Dofous
14515;Corne de Rhinoféroce;6.03225;Dofus2
14516;Oreille de Rhinoféroce;1.0;DPLN_2025
14516;Oreille de Rhinoféroce;1.0;DPLN_2026
14516;Oreille de Rhinoféroce;1.349;Dofous
14516;Oreille de Rhinoféroce;1.01205;Dofus2
14517;Slip troué de Dramak;29.0;DPLN_2025
14517;Slip troué de Dramak;29.0;DPLN_2026
14517;Slip troué de Dramak;43.46;Dofous
14517;Slip troué de Dramak;32.59515;Dofus2
14518;Chaussette trouée de Dramak;3.0;DPLN_2025
14518;Chaussette trouée de Dramak;3.0;DPLN_2026
14518;Chaussette trouée de Dramak;7.292;Dofous
14518;Chaussette trouée de Dramak;5.4687;Dofus2
14560;Clef du Théâtre de Dramak;21.134;Dofous
14560;Clef du Théâtre de Dramak;9.191625;Dofus2
14635;Pépite;1.25;DPLN_2025
14635;Pépite;1.25;DPLN_2026
14635;Pépite;1.0;Dofous
14635;Pépite;0.75;Dofus2
14645;Essence du Tournesol Affamé;4.154;Dofous
14645;Essence du Tournesol Affamé;10.5249;Dofus2
14646;Essence de Mob l'Éponge;2.348;Dofous
14646;Essence de Mob l'Éponge;1.76085;Dofus2
14647;Essence du Bouftou Royal;9.683;Dofous
14647;Essence du Bouftou Royal;6.9675;Dofus2
14648;Essence du Scarabosse Doré;14.217;Dofous
14648;Essence du Scarabosse Doré;19.17615;Dofus2
14649;Essence de Batofu;6.176;Dofous
14649;Essence de Batofu;4.6323;Dofus2
14650;Essence de Boostache;14.217;Dofous
14650;Essence de Boostache;11.63025;Dofus2
14652;Essence de la Bworkette;20.806;Dofous
14652;Essence de la Bworkette;15.6042;Dofus2
14653;Essence des Forgerons;8.036;Dofous
14653;Essence des Forgerons;6.249975;Dofus2
14654;Essence de la Shin Larve;23.368;Dofous
14654;Essence de la Shin Larve;24.556875;Dofus2
14655;Essence du Corailleur Magistral;23.368;Dofous
14655;Essence du Corailleur Magistral;28.02;Dofus2
14656;Essence de Damadrya;40.213;Dofous
14656;Essence de Damadrya;41.69115;Dofus2
14657;Essence du Wa Wabbit;33.494;Dofous
14657;Essence du Wa Wabbit;25.120425;Dofus2
14658;Essence du Blop Royal;81.601;Dofous
14658;Essence du Blop Royal;60.9987;Dofus2
14659;Essence de la Gelée Royale;13.369;Dofous
14659;Essence de la Gelée Royale;10.027125;Dofus2
14660;Essence de Nelween;46.807;Dofous
14660;Essence de Nelween;35.1051;Dofus2
14661;Essence de Gourlo le Terrible;46.807;Dofous
14661;Essence de Gourlo le Terrible;56.0823;Dofus2
14662;Essence du Craqueleur Légendaire;39.22;Dofous
14662;Essence du Craqueleur Légendaire;29.415;Dofus2
14663;Essence de Nagate;86.519;Dofous
14663;Essence de Nagate;64.889475;Dofus2
14664;Essence du Wa Wobot;25.244;Dofous
14664;Essence du Wa Wobot;113.486775;Dofus2
14665;Essence de l'Abraknyde Ancestral;65.294;Dofous
14665;Essence de l'Abraknyde Ancestral;114.777975;Dofus2
14666;Essence du Dragon Cochon;98.438;Dofous
14666;Essence du Dragon Cochon;208.719375;Dofus2
14667;Essence du Koulosse;81.908;Dofous
14667;Essence du Koulosse;61.431375;Dofus2
14668;Essence du Meulou;81.908;Dofous
14668;Essence du Meulou;208.719375;Dofus2
14669;Essence de Moon;81.908;Dofous
14669;Essence de Moon;86.04075;Dofus2
14670;Essence de Dramak;108.94;Dofous
14670;Essence de Dramak;81.705225;Dofus2
14671;Essence du Rasboul Majeur;130.1;Dofous
14671;Essence du Rasboul Majeur;202.098675;Dofus2
14672;Essence du Maître Corbac;98.824;Dofous
14672;Essence du Maître Corbac;156.457425;Dofus2
14673;Essence du Rat Blanc;43.954;Dofous
14673;Essence du Rat Blanc;32.96505;Dofus2
14674;Essence du Rat Noir;64.068;Dofous
14674;Essence du Rat Noir;48.050775;Dofus2
14675;Essence du Blop Multicolore Royal;122.448;Dofous
14675;Essence du Blop Multicolore Royal;141.759825;Dofus2
14676;Essence du Minotoror;156.573;Dofous
14676;Essence du Minotoror;293.6616;Dofus2
14677;Essence du Royalmouth;178.729;Dofous
14677;Essence du Royalmouth;145.066875;Dofus2
14678;Essence de Shihan et Hanshi;223.333;Dofous
14678;Essence de Shihan et Hanshi;167.499975;Dofus2
14679;Essence du Tofu Royal;177.28;Dofous
14679;Essence du Tofu Royal;248.72325;Dofus2
14680;Essence de Crocabulia;122.448;Dofous
14680;Essence de Crocabulia;146.8308;Dofus2
14681;Essence de Skeunk;178.729;Dofous
14681;Essence de Skeunk;134.0463;Dofus2
14682;Essence de Tanukouï San;90.0;Dofous
14682;Essence de Tanukouï San;67.5;Dofus2
14683;Essence de Founoroshi;111.667;Dofous
14683;Essence de Founoroshi;83.74995;Dofus2
14684;Essence du Chêne Mou;173.708;Dofous
14684;Essence du Chêne Mou;260.5617;Dofus2
14685;Essence du Tynril;281.43;Dofous
14685;Essence du Tynril;549.46785;Dofus2
14686;Essence du Mansot Royal;281.43;Dofous
14686;Essence du Mansot Royal;208.3002;Dofus2
14687;Essence de Ben le Ripate;357.24;Dofous
14687;Essence de Ben le Ripate;322.9722;Dofus2
14688;Essence de Sphincter Cell;357.24;Dofous
14688;Essence de Sphincter Cell;483.555075;Dofus2
14689;Essence du Kimbo;446.842;Dofous
14689;Essence du Kimbo;670.262775;Dofus2
14690;Essence du Minotot;446.842;Dofous
14690;Essence du Minotot;1141.793475;Dofus2
14691;Essence de l'Obsidiantre;446.842;Dofous
14691;Essence de l'Obsidiantre;445.878825;Dofus2
14692;Essence du Tengu Givrefoux;572.383;Dofous
14692;Essence du Tengu Givrefoux;429.28725;Dofus2
14693;Essence du Korriandre;724.713;Dofous
14693;Essence du Korriandre;543.53475;Dofus2
14694;Essence du Kralamoure Géant;693.376;Dofous
14694;Essence du Kralamoure Géant;520.031475;Dofus2
14695;Essence du Bworker;724.713;Dofous
14695;Essence du Bworker;543.53475;Dofus2
14696;Essence d'Ougah;724.713;Dofous
14696;Essence d'Ougah;761.255325;Dofus2
14697;Essence du Kolosso;928.5;Dofous
14697;Essence du Kolosso;696.374925;Dofus2
14698;Essence de Fuji Givrefoux;928.5;Dofous
14698;Essence de Fuji Givrefoux;923.19615;Dofus2
14699;Essence de Grolloum;928.5;Dofous
14699;Essence de Grolloum;696.374925;Dofus2
14700;Essence du Glourséleste;928.5;Dofous
14700;Essence du Glourséleste;696.374925;Dofus2
14701;Essence de Missiz Frizz;949.21875;Dofus2
14702;Essence de Sylargh;949.21875;Dofus2
14703;Essence de Klime;949.21875;Dofus2
14704;Essence de Nileza;949.21875;Dofus2
14705;Essence du Comte Harebourg;949.21875;Dofus2
14706;Essence de Merkator;949.21875;Dofus2
14720;Essence du Kwakwa;23.368;Dofous
14720;Essence du Kwakwa;23.9517;Dofus2
14774;Essence du Kanniboul Ebil;33.494;Dofous
14774;Essence du Kanniboul Ebil;25.120425;Dofus2
14795;Pile Steamer;16.875;Dofous
14795;Pile Steamer;12.65625;Dofus2
14817;Pince de Krabouilleur;51.0;DPLN_2025
14817;Pince de Krabouilleur;51.0;DPLN_2026
14817;Pince de Krabouilleur;101.25;Dofous
14817;Pince de Krabouilleur;75.9375;Dofus2
14817;Pince de Krabouilleur;101.0;Tenma
14819;Carapace de Krabouilleur;5.0;DPLN_2025
14819;Carapace de Krabouilleur;5.0;DPLN_2026
14819;Carapace de Krabouilleur;16.875;Dofous
14819;Carapace de Krabouilleur;12.65625;Dofus2
14819;Carapace de Krabouilleur;16.0;Tenma
14822;Pic de Pikoleur;5.0;DPLN_2025
14822;Pic de Pikoleur;5.0;DPLN_2026
14822;Pic de Pikoleur;16.875;Dofous
14822;Pic de Pikoleur;12.65625;Dofus2
14822;Pic de Pikoleur;16.0;Tenma
14823;Huile de Pikoleur;51.0;DPLN_2025
14823;Huile de Pikoleur;51.0;DPLN_2026
14823;Huile de Pikoleur;101.25;Dofous
14823;Huile de Pikoleur;75.9375;Dofus2
14823;Huile de Pikoleur;101.0;Tenma
14853;Œil de Harpo;101.25;Dofous
14859;Sang de Harpo;10.0;DPLN_2025
14859;Sang de Harpo;10.0;DPLN_2026
14859;Sang de Harpo;16.875;Dofous
14859;Sang de Harpo;12.65625;Dofus2
14859;Sang de Harpo;16.0;Tenma
14860;Cuir d'Eskoglyphe;3.0;DPLN_2025
14860;Cuir d'Eskoglyphe;3.0;DPLN_2026
14860;Cuir d'Eskoglyphe;16.875;Dofous
14860;Cuir d'Eskoglyphe;12.65625;Dofus2
14860;Cuir d'Eskoglyphe;16.0;Tenma
14861;Broderie d'Eskoglyphe;34.0;DPLN_2025
14861;Broderie d'Eskoglyphe;34.0;DPLN_2026
14861;Broderie d'Eskoglyphe;101.25;Dofous
14861;Broderie d'Eskoglyphe;75.9375;Dofus2
14861;Broderie d'Eskoglyphe;101.0;Tenma
14862;Barbe du Cyclophandre;5.0;DPLN_2025
14862;Barbe du Cyclophandre;5.0;DPLN_2026
14862;Barbe du Cyclophandre;16.875;Dofous
14862;Barbe du Cyclophandre;12.65625;Dofus2
14862;Barbe du Cyclophandre;16.0;Tenma
14863;Chaussette du Cyclophandre;51.0;DPLN_2025
14863;Chaussette du Cyclophandre;51.0;DPLN_2026
14863;Chaussette du Cyclophandre;101.25;Dofous
14863;Chaussette du Cyclophandre;75.9375;Dofus2
14863;Chaussette du Cyclophandre;101.0;Tenma
14864;Barbe de Merkator;34.0;DPLN_2025
14864;Barbe de Merkator;34.0;DPLN_2026
14864;Barbe de Merkator;84.375;Dofous
14864;Barbe de Merkator;63.28125;Dofus2
14864;Barbe de Merkator;84.0;Tenma
14865;Cœur de Merkator;338.0;DPLN_2026
14865;Cœur de Merkator;506.25;Dofous
14868;Vieille Tête de Marteau;750.0;Dofus2
14870;Clef de l'Aquadôme de Merkator;254.724;Dofous
14870;Clef de l'Aquadôme de Merkator;80.7975;Dofus2
14921;Étoffe Mystérieuse;100.0;Dofous
14921;Étoffe Mystérieuse;75.0;Dofus2
14922;Masque du Vide;9.0;DPLN_2025
14922;Masque du Vide;9.0;DPLN_2026
14922;Masque du Vide;14.077;Dofous
14922;Masque du Vide;10.557675;Dofus2
14923;Masque de la Vengeance;9.0;DPLN_2025
14923;Masque de la Vengeance;9.0;DPLN_2026
14923;Masque de la Vengeance;14.077;Dofous
14923;Masque de la Vengeance;10.557675;Dofus2
14924;Masque de la Violence;9.0;DPLN_2025
14924;Masque de la Violence;9.0;DPLN_2026
14924;Masque de la Violence;14.077;Dofous
14924;Masque de la Violence;10.557675;Dofus2
14925;Masque de la Vivacité;9.0;DPLN_2025
14925;Masque de la Vivacité;9.0;DPLN_2026
14925;Masque de la Vivacité;14.077;Dofous
14925;Masque de la Vivacité;10.557675;Dofus2
14926;Masque du Vice;9.0;DPLN_2025
14926;Masque du Vice;9.0;DPLN_2026
14926;Masque du Vice;14.077;Dofous
14926;Masque du Vice;10.557675;Dofus2
14927;Symbole des Obscuranti;44.0;DPLN_2025
14927;Symbole des Obscuranti;44.0;DPLN_2026
14927;Symbole des Obscuranti;82.931;Dofous
14927;Symbole des Obscuranti;62.197875;Dofus2
14928;Corne d'Ombre;38.0;DPLN_2025
14928;Corne d'Ombre;38.0;DPLN_2026
14928;Corne d'Ombre;61.0;Dofous
14928;Corne d'Ombre;45.75;Dofus2
14935;Clef de la Pyramide d'Ombre;210.276;Dofous
14935;Clef de la Pyramide d'Ombre;72.143625;Dofus2
14936;Insigne des Justiciers;750.0;Dofus2
14944;Sueur Froide de Fantôme;0.272;Dofous
14944;Sueur Froide de Fantôme;0.204375;Dofus2
14945;Vieille Partition;0.272;Dofous
14945;Vieille Partition;0.204375;Dofus2
14946;Cuir de Porsalu;0.96;DPLN_2025
14946;Cuir de Porsalu;1.067;Dofous
14946;Cuir de Porsalu;0.8112;Dofus2
